id_staz,lat,lon,quota,dataset,nome
Hlat=4528389,45.28389,07.66806,,pluvio_dpcn,
Hlat=4528806,45.28806,07.85028,,pluvio_dpcn,
Hlat=4528861,45.28861,07.49278,,pluvio_dpcn,
Hlat=4529750,45.29750,07.13917,,pluvio_dpcn,
Hlat=4530250,45.30250,07.22194,,pluvio_dpcn,
Hlat=4531528,45.31528,07.54722,,pluvio_dpcn,
Hlat=4531652,45.31652,11.38324,,pluvio_dpcn,
Hlat=4531667,45.31667,07.30417,,pluvio_dpcn,
Hlat=4531908,45.31908,09.50869,,pluvio_dpcn,
Hlat=4532059,45.32059,09.26715,,pluvio_dpcn,
Hlat=4532306,45.32306,08.39778,,pluvio_dpcn,
Hlat=4532635,45.32635,07.89888,,pluvio_dpcn,
Hlat=4533556,45.33556,07.41278,,pluvio_dpcn,
Hlat=4534142,45.34142,08.87967,,pluvio_dpcn,
Hlat=4534167,45.34167,07.51944,,pluvio_dpcn,
Hlat=4534273,45.34273,11.67713,,pluvio_dpcn,
Hlat=4534735,45.34735,11.95217,,pluvio_dpcn,
Hlat=4535656,45.35656,09.67143,,pluvio_dpcn,
Hlat=4535975,45.35975,10.14555,,pluvio_dpcn,
Hlat=4536250,45.36250,07.21944,,pluvio_dpcn,
Hlat=4536631,45.36631,09.70395,,pluvio_dpcn,
Hlat=4537242,45.37242,10.83263,,pluvio_dpcn,
Hlat=4538000,45.38000,07.81750,,pluvio_dpcn,
Hlat=4539046,45.39046,11.37964,,pluvio_dpcn,
Hlat=4539264,45.39264,10.70629,,pluvio_dpcn,
Hlat=4539917,45.39917,09.89027,,pluvio_dpcn,
Hlat=4540276,45.40276,10.41406,,pluvio_dpcn,
Hlat=4540972,45.40972,07.54361,,pluvio_dpcn,
Hlat=4541068,45.41068,12.00850,,pluvio_dpcn,
Hlat=4541528,45.41528,08.80250,,pluvio_dpcn,
Hlat=4541770,45.41770,08.03440,,pluvio_dpcn,
Hlat=4542000,45.42000,07.79528,,pluvio_dpcn,
Hlat=4542427,45.42427,10.68714,,pluvio_dpcn,
Hlat=4543056,45.43056,08.59444,,pluvio_dpcn,
Hlat=4543195,45.43195,07.41972,,pluvio_dpcn,
Hlat=4543373,45.43373,10.03903,,pluvio_dpcn,
Hlat=4543596,45.43596,12.11748,,pluvio_dpcn,
Hlat=4543611,45.43611,09.09741,,pluvio_dpcn,
Hlat=4543750,45.43750,08.38417,,pluvio_dpcn,
Hlat=4543806,45.43806,07.42389,,pluvio_dpcn,
Hlat=4544028,45.44028,07.21111,,pluvio_dpcn,
Hlat=4544139,45.44139,08.63333,,pluvio_dpcn,
Hlat=4544361,45.44361,07.65722,,pluvio_dpcn,
Hlat=4544409,45.44409,09.52069,,pluvio_dpcn,
Hlat=4544958,45.44958,11.66199,,pluvio_dpcn,
Hlat=4545306,45.45306,07.31389,,pluvio_dpcn,
Hlat=4545807,45.45807,08.85441,,pluvio_dpcn,
Hlat=4545871,45.45871,12.48626,,pluvio_dpcn,
Hlat=4546030,45.46030,11.17156,,pluvio_dpcn,
Hlat=4546167,45.46167,07.77500,,pluvio_dpcn,
Hlat=4546944,45.46944,07.13750,,pluvio_dpcn,
Hlat=4547166,45.47166,09.18911,,pluvio_dpcn,
Hlat=4547209,45.47209,11.46922,,pluvio_dpcn,
Hlat=4547258,45.47258,09.35348,,pluvio_dpcn,
Hlat=4547322,45.47322,09.22230,,pluvio_dpcn,
Hlat=4547606,45.47606,09.14179,,pluvio_dpcn,
Hlat=4547736,45.47736,09.68249,,pluvio_dpcn,
Hlat=4547778,45.47778,08.17306,,pluvio_dpcn,
Hlat=4549007,45.49007,09.19436,,pluvio_dpcn,
Hlat=4549090,45.49090,11.39227,,pluvio_dpcn,
Hlat=4549551,45.49551,11.91336,,pluvio_dpcn,
Hlat=4549678,45.49678,09.25751,,pluvio_dpcn,
Hlat=4551333,45.51333,07.48750,,pluvio_dpcn,
Hlat=4551389,45.51389,07.80694,,pluvio_dpcn,
Hlat=4551417,45.51417,07.87361,,pluvio_dpcn,
Hlat=4551456,45.51456,10.21846,,pluvio_dpcn,
Hlat=4551781,45.51781,09.08792,,pluvio_dpcn,
Hlat=4551796,45.51796,10.76591,,pluvio_dpcn,
Hlat=4551828,45.51828,10.50611,,pluvio_dpcn,
Hlat=4552221,45.52221,09.93777,,pluvio_dpcn,
Hlat=4552549,45.52549,11.52144,,pluvio_dpcn,
Hlat=4552615,45.52615,10.26138,,pluvio_dpcn,
Hlat=4553222,45.53222,07.71472,,pluvio_dpcn,
Hlat=4553558,45.53558,09.00520,,pluvio_dpcn,
Hlat=4553585,45.53585,12.65882,,pluvio_dpcn,
Hlat=4553739,45.53739,12.37831,,pluvio_dpcn,
Hlat=4554266,45.54266,09.20560,,pluvio_dpcn,
Hlat=4554472,45.54472,08.69806,,pluvio_dpcn,
Hlat=4554789,45.54789,10.92333,,pluvio_dpcn,
Hlat=4554852,45.54852,08.84732,,pluvio_dpcn,
Hlat=4555556,45.55556,07.57528,,pluvio_dpcn,
Hlat=4556000,45.56000,08.24806,,pluvio_dpcn,
Hlat=4556083,45.56083,07.89167,,pluvio_dpcn,
Hlat=4556250,45.56250,08.05833,,pluvio_dpcn,
Hlat=4556861,45.56861,07.94917,,pluvio_dpcn,
Hlat=4556917,45.56917,08.55028,,pluvio_dpcn,
Hlat=4557572,45.57572,12.79133,,pluvio_dpcn,
Hlat=4557970,45.57970,07.19167,,pluvio_dpcn,
Hlat=4557983,45.57983,10.50034,,pluvio_dpcn,
Hlat=4558074,45.58074,12.30779,,pluvio_dpcn,
Hlat=4558289,45.58289,08.84216,,pluvio_dpcn,
Hlat=4558314,45.58314,09.15773,,pluvio_dpcn,
Hlat=4558667,45.58667,07.34417,,pluvio_dpcn,
Hlat=4558780,45.58780,07.36694,,pluvio_dpcn,
Hlat=4558863,45.58863,09.24581,,pluvio_dpcn,
Hlat=4559011,45.59011,11.36976,,pluvio_dpcn,
Hlat=4559315,45.59315,09.80196,,pluvio_dpcn,
Hlat=4559583,45.59583,07.38250,,pluvio_dpcn,
Hlat=4559806,45.59806,13.74306,,pluvio_dpcn,
Hlat=4560316,45.60316,12.70706,,pluvio_dpcn,
Hlat=4560470,45.60470,07.68000,,pluvio_dpcn,
Hlat=4560778,45.60778,08.10250,,pluvio_dpcn,
Hlat=4560780,45.60780,07.12139,,pluvio_dpcn,
Hlat=4560785,45.60785,08.95290,,pluvio_dpcn,
Hlat=4560854,45.60854,11.18137,,pluvio_dpcn,
Hlat=4560972,45.60972,10.32222,,pluvio_dpcn,
Hlat=4561389,45.61389,07.05722,,pluvio_dpcn,
Hlat=4561583,45.61583,07.54528,,pluvio_dpcn,
Hlat=4561916,45.61916,11.25935,,pluvio_dpcn,
Hlat=4561924,45.61924,08.75697,,pluvio_dpcn,
Hlat=4561935,45.61935,11.03859,,pluvio_dpcn,
Hlat=4562056,45.62056,09.61174,,pluvio_dpcn,
Hlat=4562071,45.62071,11.45381,,pluvio_dpcn,
Hlat=4562554,45.62554,11.20932,,pluvio_dpcn,
Hlat=4562622,45.62622,09.04006,,pluvio_dpcn,
Hlat=4562639,45.62639,08.82388,,pluvio_dpcn,
Hlat=4563028,45.63028,07.98750,,pluvio_dpcn,
Hlat=4563111,45.63111,07.85750,,pluvio_dpcn,
Hlat=4563500,45.63500,13.83278,,pluvio_dpcn,
Hlat=4563641,45.63641,10.61688,,pluvio_dpcn,
Hlat=4564137,45.64137,13.07747,,pluvio_dpcn,
Hlat=4564250,45.64250,08.33361,,pluvio_dpcn,
Hlat=4564470,45.64470,07.48500,,pluvio_dpcn,
Hlat=4564605,45.64605,10.38930,,pluvio_dpcn,
Hlat=4564722,45.64722,13.76444,,pluvio_dpcn,
Hlat=4564965,45.64965,07.15287,,pluvio_dpcn,
Hlat=4564970,45.64970,07.25083,,pluvio_dpcn,
Hlat=4564995,45.64995,13.75221,,pluvio_dpcn,
Hlat=4565883,45.65883,11.54773,,pluvio_dpcn,
Hlat=4566052,45.66052,09.65877,,pluvio_dpcn,
Hlat=4566138,45.66138,09.06639,,pluvio_dpcn,
Hlat=4566139,45.66139,08.07583,,pluvio_dpcn,
Hlat=4566440,45.66440,07.30889,,pluvio_dpcn,
Hlat=4566594,45.66594,09.95688,,pluvio_dpcn,
Hlat=4566780,45.66780,10.18710,,pluvio_dpcn,
Hlat=4566841,45.66841,12.58851,,pluvio_dpcn,
Hlat=4566931,45.66931,11.46439,,pluvio_dpcn,
Hlat=4566984,45.66984,11.92028,,pluvio_dpcn,
Hlat=4567389,45.67389,08.22167,,pluvio_dpcn,
Hlat=4567389,45.67389,08.62750,,pluvio_dpcn,
Hlat=4567722,45.67722,08.15556,,pluvio_dpcn,
Hlat=4567770,45.67770,09.38856,,pluvio_dpcn,
Hlat=4567972,45.67972,11.22577,,pluvio_dpcn,
Hlat=4568084,45.68084,13.37407,,pluvio_dpcn,
Hlat=4568093,45.68093,12.22155,,pluvio_dpcn,
Hlat=4568333,45.68333,06.91528,,pluvio_dpcn,
Hlat=4568360,45.68360,07.61306,,pluvio_dpcn,
Hlat=4568385,45.68385,07.12150,,pluvio_dpcn,
Hlat=4568488,45.68488,09.17777,,pluvio_dpcn,
Hlat=4568690,45.68690,07.49778,,pluvio_dpcn,
Hlat=4568730,45.68730,07.85638,,pluvio_dpcn,
Hlat=4568950,45.68950,08.80769,,pluvio_dpcn,
Hlat=4569162,45.69162,13.14511,,pluvio_dpcn,
Hlat=4569222,45.69222,07.95889,,pluvio_dpcn,
Hlat=4569305,45.69305,13.75333,,pluvio_dpcn,
Hlat=4569492,45.69492,11.94778,,pluvio_dpcn,
Hlat=4569520,45.69520,09.67465,,pluvio_dpcn,
Hlat=4569633,45.69633,10.05422,,pluvio_dpcn,
Hlat=4570195,45.70195,09.30914,,pluvio_dpcn,
Hlat=4570199,45.70199,11.21470,,pluvio_dpcn,
Hlat=4570203,45.70203,13.72932,,pluvio_dpcn,
Hlat=4570338,45.70338,11.18534,,pluvio_dpcn,
Hlat=4570401,45.70401,11.18480,,pluvio_dpcn,
Hlat=4570480,45.70480,09.38387,,pluvio_dpcn,
Hlat=4570491,45.70491,12.94669,,pluvio_dpcn,
Hlat=4570496,45.70496,08.98834,,pluvio_dpcn,
Hlat=4570500,45.70500,08.46083,,pluvio_dpcn,
Hlat=4570942,45.70942,13.76463,,pluvio_dpcn,
Hlat=4570972,45.70972,06.96361,,pluvio_dpcn,
Hlat=4571476,45.71476,13.45882,,pluvio_dpcn,
Hlat=4571591,45.71591,09.68896,,pluvio_dpcn,
Hlat=4571658,45.71658,11.77626,,pluvio_dpcn,
Hlat=4571712,45.71712,12.52394,,pluvio_dpcn,
Hlat=4571822,45.71822,11.18156,,pluvio_dpcn,
Hlat=4571853,45.71853,09.10037,,pluvio_dpcn,
Hlat=4571889,45.71889,11.18132,,pluvio_dpcn,
Hlat=4571898,45.71898,09.71019,,pluvio_dpcn,
Hlat=4571901,45.71901,09.08549,,pluvio_dpcn,
Hlat=4572416,45.72416,10.49917,,pluvio_dpcn,
Hlat=4572572,45.72572,11.22635,,pluvio_dpcn,
Hlat=4572996,45.72996,10.61741,,pluvio_dpcn,
Hlat=4573222,45.73222,08.08500,,pluvio_dpcn,
Hlat=4573262,45.73262,10.72092,,pluvio_dpcn,
Hlat=4573528,45.73528,10.95694,,pluvio_dpcn,
Hlat=4573602,45.73602,13.02143,,pluvio_dpcn,
Hlat=4573783,45.73783,13.74200,,pluvio_dpcn,
Hlat=4573917,45.73917,11.06528,,pluvio_dpcn,
Hlat=4574037,45.74037,11.52328,,pluvio_dpcn,
Hlat=4574243,45.74243,07.61786,,pluvio_dpcn,
Hlat=4574549,45.74549,12.76129,,pluvio_dpcn,
Hlat=4574805,45.74805,08.51306,,pluvio_dpcn,
Hlat=4574830,45.74830,07.82500,,pluvio_dpcn,
Hlat=4574873,45.74873,08.82076,,pluvio_dpcn,
Hlat=4575031,45.75031,11.41507,,pluvio_dpcn,
Hlat=4575222,45.75222,08.32806,,pluvio_dpcn,
Hlat=4575389,45.75389,10.17541,,pluvio_dpcn,
Hlat=4575710,45.75710,11.21496,,pluvio_dpcn,
Hlat=4575777,45.75777,11.21471,,pluvio_dpcn,
Hlat=4575834,45.75834,06.95000,,pluvio_dpcn,
Hlat=4575889,45.75889,11.17472,,pluvio_dpcn,
Hlat=4576022,45.76022,11.31119,,pluvio_dpcn,
Hlat=4576027,45.76027,13.69242,,pluvio_dpcn,
Hlat=4576194,45.76194,09.24445,,pluvio_dpcn,
Hlat=4576556,45.76556,13.68694,,pluvio_dpcn,
Hlat=4576602,45.76602,13.40477,,pluvio_dpcn,
Hlat=4576639,45.76639,06.84250,,pluvio_dpcn,
Hlat=4576640,45.76640,08.71232,,pluvio_dpcn,
Hlat=4576944,45.76944,08.01667,,pluvio_dpcn,
Hlat=4576989,45.76989,13.31125,,pluvio_dpcn,
Hlat=4577081,45.77081,08.57391,,pluvio_dpcn,
Hlat=4577150,45.77150,12.00576,,pluvio_dpcn,
Hlat=4577222,45.77222,12.99694,,pluvio_dpcn,
Hlat=4577306,45.77306,08.97263,,pluvio_dpcn,
Hlat=4577389,45.77389,08.44111,,pluvio_dpcn,
Hlat=4577436,45.77436,11.61748,,pluvio_dpcn,
Hlat=4577567,45.77567,12.89394,,pluvio_dpcn,
Hlat=4577710,45.77710,11.23791,,pluvio_dpcn,
Hlat=4578028,45.78028,11.12306,,pluvio_dpcn,
Hlat=4578138,45.78138,10.26318,,pluvio_dpcn,
Hlat=4578301,45.78301,09.30710,,pluvio_dpcn,
Hlat=4578348,45.78348,11.58835,,pluvio_dpcn,
Hlat=4578421,45.78421,09.82153,,pluvio_dpcn,
Hlat=4578502,45.78502,12.11305,,pluvio_dpcn,
Hlat=4578505,45.78505,11.73018,,pluvio_dpcn,
Hlat=4578572,45.78572,12.53899,,pluvio_dpcn,
Hlat=4578577,45.78577,11.89466,,pluvio_dpcn,
Hlat=4578611,45.78611,11.02389,,pluvio_dpcn,
Hlat=4578642,45.78642,09.93304,,pluvio_dpcn,
Hlat=4579500,45.79500,11.10083,,pluvio_dpcn,
Hlat=4579583,45.79583,07.01806,,pluvio_dpcn,
Hlat=4579639,45.79639,13.51139,,pluvio_dpcn,
Hlat=4580056,45.80056,11.34361,,pluvio_dpcn,
Hlat=4580099,45.80099,09.46597,,pluvio_dpcn,
Hlat=4580132,45.80132,11.34331,,pluvio_dpcn,
Hlat=4580352,45.80352,09.28691,,pluvio_dpcn,
Hlat=4580570,45.80570,13.05258,,pluvio_dpcn,
Hlat=4580632,45.80632,11.22536,,pluvio_dpcn,
Hlat=4580683,45.80683,10.79004,,pluvio_dpcn,
Hlat=4580750,45.80750,11.05778,,pluvio_dpcn,
Hlat=4580857,45.80857,09.22178,,pluvio_dpcn,
Hlat=4581136,45.81136,10.31552,,pluvio_dpcn,
Hlat=4581136,45.81136,09.86559,,pluvio_dpcn,
Hlat=4581169,45.81169,12.34190,,pluvio_dpcn,
Hlat=4581390,45.81390,06.99583,,pluvio_dpcn,
Hlat=4581475,45.81475,09.60925,,pluvio_dpcn,
Hlat=4581485,45.81485,11.30868,,pluvio_dpcn,
Hlat=4581503,45.81503,09.06697,,pluvio_dpcn,
Hlat=4581552,45.81552,11.30844,,pluvio_dpcn,
Hlat=4581611,45.81611,10.15694,,pluvio_dpcn,
Hlat=4581684,45.81684,12.20180,,pluvio_dpcn,
Hlat=4581722,45.81722,10.54556,,pluvio_dpcn,
Hlat=4581722,45.81722,10.95306,,pluvio_dpcn,
Hlat=4581889,45.81889,13.27556,,pluvio_dpcn,
Hlat=4582026,45.82026,09.07990,,pluvio_dpcn,
Hlat=4582028,45.82028,08.27444,,pluvio_dpcn,
Hlat=4582555,45.82555,07.34250,,pluvio_dpcn,
Hlat=4582667,45.82667,08.50639,,pluvio_dpcn,
Hlat=4582684,45.82684,13.15947,,pluvio_dpcn,
Hlat=4582716,45.82716,10.09706,,pluvio_dpcn,
Hlat=4582840,45.82840,12.80017,,pluvio_dpcn,
Hlat=4583083,45.83083,07.15944,,pluvio_dpcn,
Hlat=4583194,45.83194,13.40389,,pluvio_dpcn,
Hlat=4583250,45.83250,07.82139,,pluvio_dpcn,
Hlat=4583250,45.83250,08.82360,,pluvio_dpcn,
Hlat=4583265,45.83265,11.25628,,pluvio_dpcn,
Hlat=4583472,45.83472,08.11139,,pluvio_dpcn,
Hlat=4583538,45.83538,09.23237,,pluvio_dpcn,
Hlat=4583611,45.83611,08.36472,,pluvio_dpcn,
Hlat=4583694,45.83694,12.43992,,pluvio_dpcn,
Hlat=4583860,45.83860,10.45220,,pluvio_dpcn,
Hlat=4583984,45.83984,09.51135,,pluvio_dpcn,
Hlat=4584011,45.84011,11.72923,,pluvio_dpcn,
Hlat=4584170,45.84170,11.84066,,pluvio_dpcn,
Hlat=4584278,45.84278,11.43417,,pluvio_dpcn,
Hlat=4584306,45.84306,13.54722,,pluvio_dpcn,
Hlat=4584388,45.84388,12.61767,,pluvio_dpcn,
Hlat=4584444,45.84444,07.62278,,pluvio_dpcn,
Hlat=4584469,45.84469,11.36725,,pluvio_dpcn,
Hlat=4584500,45.84500,10.56111,,pluvio_dpcn,
Hlat=4584611,45.84611,08.89054,,pluvio_dpcn,
Hlat=4584814,45.84814,09.31813,,pluvio_dpcn,
Hlat=4584945,45.84945,13.33701,,pluvio_dpcn,
Hlat=4585506,45.85506,12.75751,,pluvio_dpcn,
Hlat=4585528,45.85528,10.93139,,pluvio_dpcn,
Hlat=4586139,45.86139,10.57278,,pluvio_dpcn,
Hlat=4586167,45.86167,10.68361,,pluvio_dpcn,
Hlat=4586167,45.86167,08.23861,,pluvio_dpcn,
Hlat=4586245,45.86245,11.65923,,pluvio_dpcn,
Hlat=4586375,45.86375,09.39995,,pluvio_dpcn,
Hlat=4586692,45.86692,13.47545,,pluvio_dpcn,
Hlat=4586708,45.86708,11.33559,,pluvio_dpcn,
Hlat=4586750,45.86750,07.02778,,pluvio_dpcn,
Hlat=4586778,45.86778,11.17139,,pluvio_dpcn,
Hlat=4586821,45.86821,07.61618,,pluvio_dpcn,
Hlat=4586969,45.86969,09.63911,,pluvio_dpcn,
Hlat=4587028,45.87028,10.87750,,pluvio_dpcn,
Hlat=4587278,45.87278,07.71389,,pluvio_dpcn,
Hlat=4587361,45.87361,07.93472,,pluvio_dpcn,
Hlat=4587389,45.87389,07.90167,,pluvio_dpcn,
Hlat=4587395,45.87395,12.71286,,pluvio_dpcn,
Hlat=4587547,45.87547,08.40916,,pluvio_dpcn,
Hlat=4587720,45.87720,13.09010,,pluvio_dpcn,
Hlat=4587944,45.87944,11.15111,,pluvio_dpcn,
Hlat=4587972,45.87972,08.00944,,pluvio_dpcn,
Hlat=4588022,45.88022,11.55281,,pluvio_dpcn,
Hlat=4588028,45.88028,08.44722,,pluvio_dpcn,
Hlat=4588094,45.88094,09.93313,,pluvio_dpcn,
Hlat=4588132,45.88132,12.28233,,pluvio_dpcn,
Hlat=4588139,45.88139,11.02194,,pluvio_dpcn,
Hlat=4588139,45.88139,07.30056,,pluvio_dpcn,
Hlat=4588230,45.88230,13.15579,,pluvio_dpcn,
Hlat=4588276,45.88276,11.51124,,pluvio_dpcn,
Hlat=4588343,45.88343,11.51101,,pluvio_dpcn,
Hlat=4588361,45.88361,10.84389,,pluvio_dpcn,
Hlat=4588389,45.88389,07.06500,,pluvio_dpcn,
Hlat=4588493,45.88493,11.65619,,pluvio_dpcn,
Hlat=4588556,45.88556,11.72056,,pluvio_dpcn,
Hlat=4588564,45.88564,09.26121,,pluvio_dpcn,
Hlat=4588750,45.88750,08.51111,,pluvio_dpcn,
Hlat=4588980,45.88980,13.48185,,pluvio_dpcn,
Hlat=4589119,45.89119,09.78894,,pluvio_dpcn,
Hlat=4589217,45.89217,12.49349,,pluvio_dpcn,
Hlat=4589389,45.89389,10.72389,,pluvio_dpcn,
Hlat=4589639,45.89639,11.04389,,pluvio_dpcn,
Hlat=4589683,45.89683,13.60001,,pluvio_dpcn,
Hlat=4589722,45.89722,08.16056,,pluvio_dpcn,
Hlat=4589770,45.89770,08.89259,,pluvio_dpcn,
Hlat=4589856,45.89856,11.94674,,pluvio_dpcn,
Hlat=4590028,45.90028,11.11444,,pluvio_dpcn,
Hlat=4590278,45.90278,13.51333,,pluvio_dpcn,
Hlat=4590332,45.90332,08.74276,,pluvio_dpcn,
Hlat=4590514,45.90514,09.23507,,pluvio_dpcn,
Hlat=4590611,45.90611,08.31056,,pluvio_dpcn,
Hlat=4590657,45.90657,13.45312,,pluvio_dpcn,
Hlat=4590963,45.90963,10.61892,,pluvio_dpcn,
Hlat=4590991,45.90991,08.61868,,pluvio_dpcn,
Hlat=4591028,45.91028,10.88722,,pluvio_dpcn,
Hlat=4591100,45.91100,08.63819,,pluvio_dpcn,
Hlat=4591138,45.91138,08.52952,,pluvio_dpcn,
Hlat=4591139,45.91139,13.33306,,pluvio_dpcn,
Hlat=4591250,45.91250,08.05028,,pluvio_dpcn,
Hlat=4591309,45.91309,09.49750,,pluvio_dpcn,
Hlat=4591444,45.91444,13.16194,,pluvio_dpcn,
Hlat=4591528,45.91528,11.16444,,pluvio_dpcn,
Hlat=4591792,45.91792,12.54500,,pluvio_dpcn,
Hlat=4591861,45.91861,11.20611,,pluvio_dpcn,
Hlat=4591889,45.91889,10.83139,,pluvio_dpcn,
Hlat=4591941,45.91941,12.93741,,pluvio_dpcn,
Hlat=4592222,45.92222,12.61389,,pluvio_dpcn,
Hlat=4592583,45.92583,12.86972,,pluvio_dpcn,
Hlat=4592751,45.92751,10.29124,,pluvio_dpcn,
Hlat=4592844,45.92844,10.06332,,pluvio_dpcn,
Hlat=4592883,45.92883,13.24011,,pluvio_dpcn,
Hlat=4593000,45.93000,07.60306,,pluvio_dpcn,
Hlat=4593110,45.93110,07.66278,,pluvio_dpcn,
Hlat=4593889,45.93889,10.64139,,pluvio_dpcn,
Hlat=4594028,45.94028,11.25361,,pluvio_dpcn,
Hlat=4594083,45.94083,11.55222,,pluvio_dpcn,
Hlat=4594244,45.94244,13.13789,,pluvio_dpcn,
Hlat=4594250,45.94250,13.50667,,pluvio_dpcn,
Hlat=4594367,45.94367,12.50298,,pluvio_dpcn,
Hlat=4594458,45.94458,08.71374,,pluvio_dpcn,
Hlat=4594611,45.94611,09.67277,,pluvio_dpcn,
Hlat=4594676,45.94676,13.56585,,pluvio_dpcn,
Hlat=4594833,45.94833,11.47278,,pluvio_dpcn,
Hlat=4594867,45.94867,11.61250,,pluvio_dpcn,
Hlat=4595055,45.95055,09.86343,,pluvio_dpcn,
Hlat=4595235,45.95235,13.00278,,pluvio_dpcn,
Hlat=4595333,45.95333,07.91806,,pluvio_dpcn,
Hlat=4595383,45.95383,12.68152,,pluvio_dpcn,
Hlat=4595557,45.95557,12.90298,,pluvio_dpcn,
Hlat=4595704,45.95704,12.11708,,pluvio_dpcn,
Hlat=4595750,45.95750,10.44272,,pluvio_dpcn,
Hlat=4595808,45.95808,13.51241,,pluvio_dpcn,
Hlat=4595861,45.95861,12.64972,,pluvio_dpcn,
Hlat=4595949,45.95949,09.50113,,pluvio_dpcn,
Hlat=4596028,45.96028,08.53111,,pluvio_dpcn,
Hlat=4596114,45.96114,13.47839,,pluvio_dpcn,
Hlat=4596630,45.96630,09.45079,,pluvio_dpcn,
Hlat=4596778,45.96778,11.09167,,pluvio_dpcn,
Hlat=4596972,45.96972,10.56139,,pluvio_dpcn,
Hlat=4597028,45.97028,11.23417,,pluvio_dpcn,
Hlat=4597167,45.97167,10.73361,,pluvio_dpcn,
Hlat=4597169,45.97169,08.85024,,pluvio_dpcn,
Hlat=4597305,45.97305,08.42298,,pluvio_dpcn,
Hlat=4597361,45.97361,13.45333,,pluvio_dpcn,
Hlat=4597361,45.97361,07.95417,,pluvio_dpcn,
Hlat=4597361,45.97361,09.53889,,pluvio_dpcn,
Hlat=4597611,45.97611,11.39555,,pluvio_dpcn,
Hlat=4597655,45.97655,11.75609,,pluvio_dpcn,
Hlat=4597707,45.97707,13.59432,,pluvio_dpcn,
Hlat=4597746,45.97746,10.10276,,pluvio_dpcn,
Hlat=4598000,45.98000,11.59028,,pluvio_dpcn,
Hlat=4598035,45.98035,13.39234,,pluvio_dpcn,
Hlat=4598117,45.98117,10.04158,,pluvio_dpcn,
Hlat=4598190,45.98190,13.27252,,pluvio_dpcn,
Hlat=4598417,45.98417,10.94139,,pluvio_dpcn,
Hlat=4598485,45.98485,12.46588,,pluvio_dpcn,
Hlat=4598539,45.98539,12.30760,,pluvio_dpcn,
Hlat=4598581,45.98581,10.25975,,pluvio_dpcn,
Hlat=4598658,45.98658,12.24608,,pluvio_dpcn,
Hlat=4598667,45.98667,08.04583,,pluvio_dpcn,
Hlat=4598667,45.98667,08.15611,,pluvio_dpcn,
Hlat=4598772,45.98772,09.21408,,pluvio_dpcn,
Hlat=4599164,45.99164,13.41224,,pluvio_dpcn,
Hlat=4599194,45.99194,13.29611,,pluvio_dpcn,
Hlat=4599339,45.99339,09.69328,,pluvio_dpcn,
Hlat=4599661,45.99661,07.98231,,pluvio_dpcn,
Hlat=4599777,45.99777,12.58995,,pluvio_dpcn,
Hlat=4600186,46.00186,09.75913,,pluvio_dpcn,
Hlat=4600306,46.00306,11.31833,,pluvio_dpcn,
Hlat=4600414,46.00414,08.74272,,pluvio_dpcn,
Hlat=4600439,46.00439,13.35599,,pluvio_dpcn,
Hlat=4600444,46.00444,11.64472,,pluvio_dpcn,
Hlat=4600500,46.00500,08.26694,,pluvio_dpcn,
Hlat=4600555,46.00555,08.49028,,pluvio_dpcn,
Hlat=4600611,46.00611,11.37861,,pluvio_dpcn,
Hlat=4600639,46.00639,11.65667,,pluvio_dpcn,
Hlat=4600746,46.00746,09.38040,,pluvio_dpcn,
Hlat=4600767,46.00767,09.94788,,pluvio_dpcn,
Hlat=4600901,46.00901,12.94562,,pluvio_dpcn,
Hlat=4600917,46.00917,12.70028,,pluvio_dpcn,
Hlat=4601056,46.01056,11.30500,,pluvio_dpcn,
Hlat=4601361,46.01361,11.05472,,pluvio_dpcn,
Hlat=4601417,46.01417,13.03917,,pluvio_dpcn,
Hlat=4601583,46.01583,09.28641,,pluvio_dpcn,
Hlat=4601620,46.01620,11.89462,,pluvio_dpcn,
Hlat=4602444,46.02444,09.86306,,pluvio_dpcn,
Hlat=4602619,46.02619,09.57112,,pluvio_dpcn,
Hlat=4602656,46.02656,10.34250,,pluvio_dpcn,
Hlat=4603194,46.03194,10.64056,,pluvio_dpcn,
Hlat=4603333,46.03333,10.94694,,pluvio_dpcn,
Hlat=4603338,46.03338,13.44284,,pluvio_dpcn,
Hlat=4603521,46.03521,13.22669,,pluvio_dpcn,
Hlat=4603722,46.03722,10.87000,,pluvio_dpcn,
Hlat=4603777,46.03777,09.14080,,pluvio_dpcn,
Hlat=4603814,46.03814,13.42421,,pluvio_dpcn,
Hlat=4603825,46.03825,09.62865,,pluvio_dpcn,
Hlat=4603852,46.03852,09.79380,,pluvio_dpcn,
Hlat=4604111,46.04111,10.73083,,pluvio_dpcn,
Hlat=4604222,46.04222,11.30917,,pluvio_dpcn,
Hlat=4604249,46.04249,09.75610,,pluvio_dpcn,
Hlat=4604278,46.04278,10.75000,,pluvio_dpcn,
Hlat=4604278,46.04278,08.67778,,pluvio_dpcn,
Hlat=4604327,46.04327,13.30960,,pluvio_dpcn,
Hlat=4604425,46.04425,13.30289,,pluvio_dpcn,
Hlat=4604467,46.04467,13.48842,,pluvio_dpcn,
Hlat=4604750,46.04750,12.98167,,pluvio_dpcn,
Hlat=4604833,46.04833,11.40472,,pluvio_dpcn,
Hlat=4605111,46.05111,10.51306,,pluvio_dpcn,
