id_staz,lat,lon,quota,dataset,nome
H04779,44.62251,11.81265,8.0,idrost,Saiarino
H04780,43.87205,12.66861,366.0,idrost,Saludecio
H04781,44.92779,11.44064,17.0,idrost,Salvatonica
H04782,44.31944,11.48361,177.0,idrost,San Clemente
H04783,44.66389,11.57778,11.0,idrost,San Gabriele
H04785,44.64611,11.37722,18.0,idrost,San Giorgio di Piano
H04786,44.00000,12.35222,428.0,idrost,San Giovanni in Galilea
H04787,44.63562,11.18268,23.0,idrost,San Giovanni in Persiceto
H04788,43.89639,12.34583,639.0,idrost,San Leo
H04789,44.10778,12.41472,21.0,idrost,San Mauro Pascoli
H04790,44.35688,12.08507,8.0,idrost,San Pancrazio
H04791,44.70000,11.40500,17.0,idrost,San Pietro in Casale
H04792,43.86333,12.20778,607.0,idrost,Sant'Agata Feltria
H04793,44.79546,11.37931,13.0,idrost,Sant'Agostino San Carlo
H04794,44.56861,11.73272,8.0,idrost,Sant'Antonio
H04795,44.06832,12.43753,38.0,idrost,Sant'Arcangelo di Romagna
H04796,44.31528,11.40222,392.0,idrost,Santa Maria di Zena
H04797,43.94619,11.91232,290.0,idrost,Santa Sofia
H04798,43.91944,12.14278,243.0,idrost,Sarsina
H04799,44.38154,11.24782,105.0,idrost,Sasso Marconi
H05389,44.26028,11.47722,285.0,idrost,Sassoleone
H05399,44.90842,12.07329,-10.0,idrost,Seminiato
H05449,44.38333,11.46889,172.0,idrost,Serola
H05453,44.40258,11.46158,330.0,idrost,Settefonti
H05460,44.00500,12.30139,379.0,idrost,Sogliano al Rubicone
H05474,44.03694,10.94389,775.0,idrost,Spedaletto Pistoiese
H05479,44.70889,11.62611,9.0,idrost,Spinazzino
H05496,43.91441,12.64203,72.0,idrost,Morciano di Romagna
H05543,43.89008,12.29171,285.0,idrost,Novafeltria
H05546,44.07699,10.89276,855.0,idrost,Orsigna
H05583,44.44722,11.31611,267.0,idrost,Paderno
H05584,44.11215,11.54801,436.0,idrost,Palazzuolo sul Senio
H05585,44.30417,11.57167,391.0,idrost,Parrocchia di Croara
H05586,44.71667,11.55222,12.0,idrost,Passo del Gallo
H05587,44.09361,11.27722,903.0,idrost,Passo della Futa
H05588,43.81986,12.27410,629.0,idrost,Pennabilli
H05589,44.17722,11.25917,1040.0,idrost,Pian di Balestra
H05590,44.21479,11.43298,500.0,idrost,Piancaldoli
H05591,44.00469,10.83529,741.0,idrost,Piastre
H05592,44.16492,11.33402,844.0,idrost,Pietramala
H05593,44.16944,11.03278,634.0,idrost,Pieve di Casio
H05594,44.54500,11.06889,57.0,idrost,Piumazzo
H05595,44.11667,11.01889,650.0,idrost,Poggio di Badi
H05596,44.76528,11.48278,10.0,idrost,Poggio Renatico
H05597,44.69722,11.80556,3.0,idrost,Portomaggiore
H05598,44.53000,11.75222,8.0,idrost,Portonovo
H05599,44.05401,10.90564,620.0,idrost,Pracchia
H05601,44.10833,11.98061,140.0,idrost,Predappio
H05603,43.97942,11.77911,452.0,idrost,Premilcuore
H05604,44.38998,11.49457,276.0,idrost,Prugnolo
H05605,43.82028,11.91111,1040.0,idrost,Raggio
H05606,44.26117,11.03536,623.0,idrost,Riola di Labante
H05607,44.27423,11.72417,73.0,idrost,Riolo Terme
H05608,44.59556,11.10222,35.0,idrost,Manzolino
H05609,44.05752,10.84850,830.0,idrost,Maresca
H05610,44.79167,12.11889,1.0,idrost,Marozzo
H05611,44.08087,11.61996,350.0,idrost,Marradi
H05612,44.72417,11.68333,9.0,idrost,Marrara
H05613,44.71139,11.88435,1.0,idrost,Martinella
H05614,44.44611,11.82722,13.0,idrost,Massalombarda
H05615,44.47667,11.63917,25.0,idrost,Medicina
H05616,44.13464,12.06065,54.0,idrost,Meldola
H05617,44.23333,12.23417,18.0,idrost,Mensa
H05618,44.19069,12.34962,6.0,idrost,Mesola
H05619,44.62083,11.48833,17.0,idrost,Minerbio
H05620,43.75972,12.24389,821.0,idrost,Miratoio
H05621,44.15557,11.79618,173.0,idrost,Modigliana
H05622,44.21421,11.32337,825.0,idrost,Monghidoro
H05623,44.34806,10.94722,876.0,idrost,Montalbano
H05624,44.42861,11.38556,335.0,idrost,Monte Calvo
H05625,43.92010,12.55341,315.0,idrost,Monte Colombo
H05626,44.11086,11.18456,1028.0,idrost,Monte Coroncina
H05627,43.86500,12.55639,536.0,idrost,Monte Grimano
H05628,43.99145,12.16344,417.0,idrost,Monte Iottone
H05629,44.05750,10.94389,1100.0,idrost,Monte Pidocchina
H05630,44.44030,11.13837,291.0,idrost,Monte San Pietro
H05632,44.13637,10.88740,900.0,idrost,Monteacuto dell'Alpi
H05633,44.24191,11.20694,660.0,idrost,Monteacuto Vallese
H05635,44.34601,11.63632,211.0,idrost,Montecatone
H05636,43.90778,12.40361,512.0,idrost,Montemaggio
H05637,44.36667,11.12556,596.0,idrost,Montepastore
H05638,44.09167,11.16278,696.0,idrost,Montepiano
H05639,44.71175,11.74835,4.0,idrost,Montesanto
H05640,44.46882,11.09142,270.0,idrost,Monteveglio Abbazia
H05641,44.08250,12.30389,159.0,idrost,Montiano
H05642,43.96417,12.55222,102.0,idrost,Coriano
H05643,44.77752,11.92133,1.0,idrost,Cornacervina
H05644,43.90710,11.79303,555.0,idrost,Corniolo
H05645,44.10962,11.16933,794.0,idrost,Cottede
H05646,44.78277,11.84383,1.0,idrost,Denore Aleotti
H05647,44.16056,12.19167,35.0,idrost,Diegaro
H05648,44.12906,11.11778,846.0,idrost,diga del Brasimone
H05649,44.11826,11.00555,480.0,idrost,diga di Pavana
H05650,44.13442,11.04299,500.0,idrost,diga di Suviana
H05651,44.52944,11.62611,11.0,idrost,Fiorentina
H05652,44.75000,11.39389,16.0,idrost,Galliera
H05654,44.02861,12.05722,478.0,idrost,Giaggiolo
H05655,44.84264,12.30109,-1.0,idrost,Goro
H05656,44.55222,11.44528,28.0,idrost,Granarolo dell'Emilia
H05657,44.68840,12.21161,1.0,idrost,Idrovora di Guagnino
H05658,44.35337,12.26500,2.0,idrost,Idrovoro Fosso Ghiaia
H05659,44.22735,11.22190,460.0,idrost,Invaso
H05660,44.88647,11.97663,-2.0,idrost,Jolanda di Savoia
H05661,44.10556,11.08556,1016.0,idrost,Lavaccioni
H05662,44.16511,10.89127,640.0,idrost,Lizzano in Belvedere
H05663,44.26352,11.34157,741.0,idrost,Loiano
H05665,44.57639,11.49389,22.0,idrost,Maddalena di Cazzano
H05666,44.73556,11.42222,11.0,idrost,Madonna
H05667,44.34680,11.08454,691.0,idrost,Ca' Bortolani
H05668,44.17722,11.40222,555.0,idrost,Ca' Buraccia
H05669,44.07361,10.92306,571.0,idrost,Ca' Chiombi
H05670,44.27778,11.41361,660.0,idrost,Ca' di Bertano
H05671,44.25028,11.70694,264.0,idrost,Ca' Villa
H05672,44.56612,11.27215,30.0,idrost,Calderara di Reno
H05673,44.05000,10.93556,932.0,idrost,Capannaccia
H05674,44.26417,11.70806,110.0,idrost,Casa Medri
H05675,44.35000,11.50222,373.0,idrost,Casa Penzia
H05676,44.03833,11.51667,754.0,idrost,Casaglia
H05677,44.06851,10.93385,870.0,idrost,Case Bezzi
H05678,44.08611,10.88000,1125.0,idrost,Case Paoluccio
H05679,44.55000,11.61889,11.0,idrost,Casetti Centonara
H05680,44.25360,11.42535,708.0,idrost,Casoni di Romagna
H05681,44.21118,11.50491,216.0,idrost,Castel del Rio
H05682,44.13111,11.05556,700.0,idrost,Castel di Bargi
H05683,44.41111,11.59700,58.0,idrost,Castel San Pietro
H05684,43.78817,12.14272,720.0,idrost,Casteldelci
H05685,44.17012,11.94939,66.0,idrost,Castrocaro
H05687,44.27247,12.31892,2.0,idrost,Cervia
H05689,44.37434,12.24073,2.0,idrost,Classe
H05690,44.29722,12.10722,16.0,idrost,Coccolia
H05691,44.02778,10.93139,932.0,idrost,Collina Pistoiese
H05692,44.47000,11.46889,51.0,idrost,Colunga
H05694,44.51374,11.82861,6.0,idrost,Conselice
H05695,44.91630,11.82130,1.0,idrost,Copparo
H05696,44.32444,11.99000,17.0,idrost,Albereto
H05697,44.64899,11.65005,11.0,idrost,Alberino
H05699,44.64167,11.34667,25.0,idrost,Argelato
H05700,44.61667,11.83639,4.0,idrost,Argenta
H05701,44.94303,12.12248,4.0,idrost,Ariano
H05702,43.69292,12.13633,859.0,idrost,Badia Tedalda
H05703,44.45256,12.01992,4.0,idrost,Bagnacavallo
H05704,44.66544,11.27235,30.0,idrost,Bagno di Piano
H05705,44.63346,11.90480,3.0,idrost,Bando
H05706,44.12722,11.20056,675.0,idrost,Baragazza
H05707,44.06089,11.39822,720.0,idrost,Barco
H05708,44.03694,10.84750,750.0,idrost,Bardalone
H05709,44.54583,11.27083,38.0,idrost,Bargellino
H05710,44.64583,11.53222,11.0,idrost,Baricella
H05711,44.50844,11.08401,80.0,idrost,Bazzano
H05712,44.66805,11.75598,2.0,idrost,Benvignante
H05713,44.97879,11.99775,0.0,idrost,Berra
H05714,44.14778,12.13222,257.0,idrost,Bertinoro
H05715,44.71812,11.90741,1.0,idrost,Bevilacqua
H05716,44.13056,11.51056,658.0,idrost,Bibbiana
H05717,43.90278,11.84389,561.0,idrost,Biserno
H05719,44.49640,11.35220,99.0,idrost,Bologna Osservatorio Universita'
H05720,44.49306,11.34556,42.0,idrost,Bologna Villa Angeletti
H05721,44.21438,10.97366,804.0,idrost,Bombiana
H05722,44.27466,11.57899,98.0,idrost,Borgo Tossignano
H05723,44.29167,12.04944,16.0,idrost,Branzolino
H05724,44.22306,11.77167,115.0,idrost,Brisighella
H05726,44.19611,11.11889,546.0,idrost,Burzanella
H05727,44.16677,10.60134,1150.0,idrost,Tagliole
H05728,44.44668,09.61802,852.0,idrost,Tarsogno
H05729,44.58333,08.90222,600.0,idrost,Tegli
H05730,44.53333,09.83556,650.0,idrost,Tiedoli Barca
H05731,44.90000,09.21889,545.0,idrost,Torre Degli alberi
H05732,44.50050,10.86710,214.0,idrost,Torre Maina
H05733,44.89358,08.87092,201.0,idrost,Tortona Castello
H05734,44.63333,10.38556,180.0,idrost,Traversetolo
H05735,44.56667,09.20222,1106.0,idrost,Vaccarezza
H05736,44.49903,09.94448,612.0,idrost,Valbona
H05737,45.01209,11.24301,11.0,idrost,Vallazza
H05738,44.60000,09.08556,721.0,idrost,Vallenzona
H05739,44.61667,10.18556,513.0,idrost,Vallerano
H05740,44.56667,09.88556,580.0,idrost,Valmozzola
H05741,44.64016,09.33028,490.0,idrost,Valsigiara
H05742,44.86567,09.23149,575.0,idrost,Valverde
H05743,44.75000,10.01889,225.0,idrost,Varano Marchesi
H05744,44.50000,09.05224,776.0,idrost,Veixe
H05745,44.48236,10.33466,453.0,idrost,Vetto
H05746,44.68333,09.93556,300.0,idrost,Vianino
H05747,44.71667,10.33556,118.0,idrost,Vigatto
H05748,44.66571,10.71800,56.0,idrost,Villa Masone
H05749,44.36251,10.46003,704.0,idrost,Villa Minozzo
H05750,44.86667,09.26889,560.0,idrost,Zavattarello
H05751,44.73333,09.05222,492.0,idrost,Zebedassi
H05752,44.66667,09.28556,906.0,idrost,Zerba
H05753,45.01945,10.12610,35.0,idrost,Zibello
H05754,44.34680,10.99338,740.0,idrost,Zocca
H05755,44.10556,11.53111,482.0,idrost,Acquadalto
H05756,44.00895,11.01740,890.0,idrost,Acquerino
H05757,44.82606,11.12578,16.0,idrost,San Felice sul Panaro
H05758,44.95000,09.73556,104.0,idrost,San Giorgio Piacentino
H05759,44.73238,10.78467,37.0,idrost,San Martino in Rio
H05760,44.75000,10.25222,127.0,idrost,San Martino Sinzano
H05761,44.19469,10.62619,793.0,idrost,San Michele centrale
H05762,45.07991,09.89918,41.0,idrost,San Nazzaro
H05763,44.58251,10.70900,140.0,idrost,San Ruffino
H05764,44.89911,10.34402,31.0,idrost,San Siro di Torrile
H05766,44.52371,10.69920,302.0,idrost,San Valentino
H05767,44.50000,10.85222,281.0,idrost,San Venanzio
H05768,44.48333,09.03556,678.0,idrost,Sanguineto
H05769,44.51667,09.18556,1020.0,idrost,Santa Maria del porto
H05770,44.78333,08.91889,425.0,idrost,Sant'Agata Fossili
H05771,44.18236,10.55133,1220.0,idrost,Sant'Anna Pelago
H05772,44.70000,08.98556,519.0,idrost,Sasso di Grondona
H05773,44.59773,10.68233,96.0,idrost,Scandiano
H05774,44.16667,10.80222,936.0,idrost,Sega di Ospitale
H05775,44.61667,10.00222,539.0,idrost,Selva del Bocchetto
H05776,44.44038,10.22729,474.0,idrost,Selvanizza centrale
H05777,44.98333,09.65222,95.0,idrost,Settima
H05778,44.96667,10.23556,31.0,idrost,Sissa
H05779,44.77144,11.09077,21.0,idrost,Solara
H05780,44.51124,11.00384,91.0,idrost,Spilamberto
H05781,44.99844,10.22504,32.0,idrost,Stagno
H05782,44.24904,10.70135,885.0,idrost,Strettara centrale
H05783,44.36342,10.19252,998.0,idrost,Succiso
H05784,44.98333,10.75222,20.0,idrost,Suzzara
H05785,44.74755,10.98733,27.0,idrost,Ponte Bacchello
H05786,44.86572,10.88468,19.0,idrost,Ponte Pietra
H05787,44.88333,10.78556,19.0,idrost,Ponte Testa
H05788,44.81572,10.93468,21.0,idrost,Ponticelli
H05789,44.51667,09.75222,800.0,idrost,Porcigatone
H05790,44.84186,10.53779,29.0,idrost,Poviglio
H05791,44.73333,09.48556,937.0,idrost,Pradovera
H05792,44.73134,09.66701,980.0,idrost,Prato Barbieri
H05793,44.32887,10.34683,687.0,idrost,Predare centrale
H05794,44.75000,09.28556,1005.0,idrost,Pregola Montagnola
H05795,44.61667,09.95222,724.0,idrost,Prelerna
H05796,44.43237,10.68468,455.0,idrost,Prignano sul Secchia
H05797,44.56589,09.18511,975.0,idrost,Propata
H05798,44.63333,12.36889,0.0,idrost,Punta Maestra faro
H05799,44.63327,10.47425,173.0,idrost,Quattro Castella
H05800,44.69725,10.09233,140.0,idrost,Ramiola
H05801,44.41143,10.27560,798.0,idrost,Ramiseto
H05802,44.76555,11.11922,19.0,idrost,Ravarino
H05803,44.91667,10.80222,19.0,idrost,Reggiolo
H05804,44.56667,10.56889,415.0,idrost,Regnano
H05805,44.56667,10.58556,450.0,idrost,Regnano Ca' Bertacchi
H05806,44.86667,09.78556,200.0,idrost,Rezzano
H05807,44.38333,10.13556,1001.0,idrost,Rimagna
H05808,44.19903,10.86801,595.0,idrost,Rocca Corneta
H05809,45.00000,10.23556,32.0,idrost,Roccabianca
H05810,44.53333,09.95222,525.0,idrost,Roccaprebalza
H05811,44.25000,10.83556,675.0,idrost,Rocchetta di Sestola
H05812,44.84717,08.81044,135.0,idrost,Roggia Fraschetta
H05813,44.51667,10.96889,80.0,idrost,Riola di Spilamberto
H05814,44.90000,10.25222,40.0,idrost,Ronchetti
H05815,44.56309,09.21860,981.0,idrost,Rondanina
H05816,44.70230,09.72283,730.0,idrost,Rusteghini
H05817,44.99225,10.86557,20.0,idrost,Saino di Pegognaga
H05818,44.72675,10.23783,146.0,idrost,Sala Baganza
H05819,44.49853,10.17834,982.0,idrost,Musiara Superiore
H05820,44.58337,10.31375,513.0,idrost,Neviano Arduini
H05821,44.40000,10.21889,573.0,idrost,Nirone diga
H05822,44.80000,10.16889,80.0,idrost,Noceto
H05823,44.48333,09.06889,776.0,idrost,Noci
H05824,44.54710,09.61003,855.0,idrost,Nociveglia
H05825,44.68333,11.03556,24.0,idrost,Nonantola
H05826,44.86572,10.70134,19.0,idrost,Novellara Sirona
H05827,45.03396,10.05317,33.0,idrost,Ongina
H05828,44.16639,10.79062,928.0,idrost,Ospitale
H05829,44.29695,10.31667,1150.0,idrost,Ospitaletto
H05830,44.95000,09.61889,113.0,idrost,Ottavello
H05831,44.34579,10.13844,1151.0,idrost,Paduli diga
H05832,44.48054,09.32955,821.0,idrost,Parazzuolo
H05833,44.80806,10.33031,54.0,idrost,Parma Idrografico
H05834,44.80806,10.27245,59.0,idrost,Parma San Pancrazio Stuard
H05835,44.93240,11.20136,12.0,idrost,Passo dei Rossi
H05836,44.46667,09.93556,1041.0,idrost,Passo della Cisa aeronautica militare
H05837,44.28508,10.30040,1568.0,idrost,Passo di Pradarena
H05838,44.43333,10.81889,273.0,idrost,Pazzano
H05839,44.50775,10.11741,630.0,idrost,Petrignacola
H05842,44.19428,10.57722,1083.0,idrost,Pievepelago
H05843,44.95000,12.45222,-1.0,idrost,Pila
H05844,44.61946,09.63399,689.0,idrost,Pione
H05845,44.85000,09.11889,478.0,idrost,Pizzocorno
H05847,44.86667,10.35222,33.0,idrost,Pizzolese
H05848,44.96768,11.12580,14.0,idrost,Poggio Rusco
H05849,44.34364,10.72977,754.0,idrost,Polinago
H05850,44.41228,10.00853,1252.0,idrost,Lagdei
H05851,44.36948,10.10207,1339.0,idrost,Lago Ballano
H05852,44.30000,10.23556,1380.0,idrost,Lago Cerretano
H05853,44.31667,10.73556,812.0,idrost,Lama Mocogno
H05854,44.60413,10.26108,297.0,idrost,Langhirano
H05855,44.55626,09.28661,610.0,idrost,Loco Carchelli centrale
H05856,44.65915,09.30710,426.0,idrost,Losso centrale
H05857,44.51667,09.40222,817.0,idrost,Magnasco
H05858,44.71667,10.36889,112.0,idrost,Marano
H05859,44.70000,09.50222,980.0,idrost,Mareto
H05860,44.48333,10.48556,717.0,idrost,Marola
H05861,44.71440,09.38107,320.0,idrost,Marsaglia
H05862,44.91667,10.46889,26.0,idrost,Mezzano Inferiore
H05863,44.77066,09.80336,343.0,idrost,Mignano diga
H05864,44.88611,11.01631,18.0,idrost,Mirandola
H05866,45.01309,11.25610,12.0,idrost,Moglia di Sermide
H05867,44.93239,10.95134,19.0,idrost,Mondine
H05868,44.42667,10.82204,790.0,idrost,Monfestino
H05869,44.18333,10.70000,2165.0,idrost,Monte Cimone aeronautica militare
H05870,44.50000,09.05222,935.0,idrost,Montebano
H05871,44.68900,10.41667,120.0,idrost,Montechiarugolo
H05872,44.27691,10.94205,920.0,idrost,Montese
H05873,44.34903,10.63467,582.0,idrost,Montestefano
H05874,44.51667,09.03556,450.0,idrost,Montoggio
H05875,44.71667,09.70222,650.0,idrost,Morfasso
H05876,44.61068,10.27726,263.0,idrost,Mulazzano ponte
H05877,44.58333,09.03556,742.0,idrost,Crocefieschi
H05878,44.95000,11.33556,8.0,idrost,Cucca Rangona
H05879,44.53393,09.20824,744.0,idrost,Diga del Brugneto
H05880,44.16593,10.63964,1072.0,idrost,Dogana
H05881,44.71194,09.56993,423.0,idrost,Farini d'Olmo
H05882,44.34986,10.57013,703.0,idrost,Farneta centrale
H05883,44.29792,10.42749,1148.0,idrost,Febbio
H05884,44.71667,10.11889,120.0,idrost,Felegara
H05885,44.18333,10.75222,935.0,idrost,Fellicarolo
H05886,44.64447,09.49595,656.0,idrost,Ferriere
H05887,44.86180,10.07003,73.0,idrost,Fidenza
H05888,44.81573,11.25135,16.0,idrost,Finale Emilia
H05889,44.17972,10.64494,969.0,idrost,Fiumalbo
H05890,44.20761,10.48650,1548.0,idrost,Foce Radici
H05891,44.27799,10.51428,745.0,idrost,Fontanaluccia diga
H05892,44.55000,09.30222,820.0,idrost,Fontanigorda
H05893,44.57223,10.84304,83.0,idrost,Formigine
H05894,45.01649,09.38543,185.0,idrost,Fornello
H05895,44.95000,11.25222,9.0,idrost,Fossa Mozza
H05896,44.29574,10.57565,1091.0,idrost,Frassinoro
H05897,44.31667,10.23556,940.0,idrost,Gabellina
H05898,44.28333,10.85222,800.0,idrost,Gaiato
H05899,44.53333,09.16889,953.0,idrost,Garaventa
H05900,44.17247,10.79632,788.0,idrost,Ghiaie di Ospitale
H05901,44.54878,09.20864,1020.0,idrost,Giardino Rondanina
H05902,44.95000,10.81889,20.0,idrost,Gonzaga
H05903,44.70000,08.96889,315.0,idrost,Grondona
H05904,44.66667,09.45222,1051.0,idrost,Grondone
H05905,44.78333,09.91889,450.0,idrost,Grotta
H05906,44.63333,10.40222,290.0,idrost,Guardasone
H05907,44.91667,10.65222,25.0,idrost,Guastalla
H05908,44.42836,10.16216,597.0,idrost,Isola di Palanzano centrale
H05910,45.09904,09.92619,40.0,idrost,Isola Serafini Tinazzo
H05911,44.70000,10.20222,308.0,idrost,La Costa di Maiatico
H05912,44.49371,09.12943,600.0,idrost,Laccio
H05913,44.61667,09.18556,955.0,idrost,Carrega Ligure
H05914,44.93333,10.16889,37.0,idrost,Carzeto di Soragna
H05915,44.70000,10.18556,151.0,idrost,Casa Nuova
H05916,44.66667,10.18556,441.0,idrost,Casa Nuova di San Vitale
H05917,44.45000,09.56889,703.0,idrost,Casale Val Taro
H05918,44.63333,10.20222,537.0,idrost,Casanova di Marzolara
H05919,44.76667,09.23556,580.0,idrost,Casanova Staffora
H05920,44.43333,10.10222,1000.0,idrost,Casarola
H05921,44.54781,10.03563,834.0,idrost,Casaselvatica
H05922,44.56667,08.90222,600.0,idrost,Cascina Calabria
H05923,44.56667,08.90223,750.0,idrost,Cascina di Monte Calvo
H05924,44.83333,09.61889,379.0,idrost,Cassano
H05925,45.05000,09.21889,77.0,idrost,Cassino Po
H05926,44.58333,10.03556,813.0,idrost,Cassio
H05927,44.81436,09.73188,434.0,idrost,Castellana Groppo
H05928,44.49809,10.71866,177.0,idrost,Castellarano
H05929,44.85000,09.86889,202.0,idrost,Castell'Arquato
H05930,44.43486,10.39470,729.0,idrost,Castelnovo Ne' Monti
H05931,44.54129,10.93269,86.0,idrost,Castelnuovo Rangone
H05932,44.91667,10.03556,53.0,idrost,Castione Marchesi
H05933,44.86304,11.00394,19.0,idrost,Cavezzo
H05934,44.56667,09.68556,760.0,idrost,Cereseto
H05935,45.05072,09.01705,72.0,idrost,Cervesina
H05936,44.56667,08.91889,535.0,idrost,Chiappari
H05937,44.88333,11.26889,9.0,idrost,Chiavichetta
H05939,44.24716,10.46579,1051.0,idrost,Civago
H05940,44.63992,10.87903,38.0,idrost,Cognento
H05941,44.34475,10.27119,832.0,idrost,Collagna
H05942,44.71667,10.30222,126.0,idrost,Corcagnano
H05943,44.40000,10.86889,536.0,idrost,Coscogno
H05944,44.50000,09.21889,795.0,idrost,Costamaglio
H05945,44.66667,10.16889,372.0,idrost,Cozzano
H05947,44.71667,11.15222,20.0,idrost,Crevalcore
H05948,44.83333,10.41889,34.0,idrost,Croce Dei Morti
H05949,44.56667,08.95222,360.0,idrost,Busalla
H05950,44.71667,09.03556,378.0,idrost,Cantalupo Ligure
H05951,44.60000,08.88556,560.0,idrost,Castagnola
H05952,45.03333,08.90222,75.0,idrost,Cornale
H05954,44.78333,09.00222,292.0,idrost,Garbagna
H05956,44.65000,08.95222,300.0,idrost,Isola del Cantone
H05957,45.01507,09.37785,217.0,idrost,Luzzano
H05958,44.90787,09.28804,347.0,idrost,Molato diga
H05959,44.98172,09.20297,453.0,idrost,Montalto Pavese
H05960,44.48333,09.48556,1387.0,idrost,Monte Penna Caserma
H05961,44.73418,09.15948,828.0,idrost,Montecapraro
H05963,44.84826,08.99455,456.0,idrost,Montemarzino
H05964,44.61667,09.33556,510.0,idrost,Ottone
H05965,44.87647,09.38282,479.0,idrost,Pecorara
H05966,44.95086,09.40179,185.0,idrost,Pianello Val Tidone
H05968,44.53333,09.38556,715.0,idrost,Rezzoaglio
H05969,44.83333,09.33556,635.0,idrost,Romagnese
H05970,44.57337,09.28496,745.0,idrost,Rovegno
H05971,45.03333,09.18556,250.0,idrost,Santa Giuletta
H05972,44.54591,09.45004,1007.0,idrost,Santo Stefano d'Aveto
H05973,45.08399,09.50274,55.0,idrost,Sarmato
H05974,44.90000,09.58556,180.0,idrost,Statto
H05975,44.73333,08.86889,219.0,idrost,Stazzano
H05976,44.51485,09.15454,769.0,idrost,Torriglia
H05978,44.49397,09.03546,544.0,idrost,Val Noci diga
H05979,44.44414,09.78420,762.0,idrost,Valdena centrale
H05980,44.82128,09.20120,409.0,idrost,Varzi
H05981,44.96667,08.98556,104.0,idrost,Villa Morini
H05982,44.98333,09.08556,140.0,idrost,Villa Roccagioia D. Rose
H05983,44.99168,08.99604,93.0,idrost,Voghera
H05984,45.06667,12.08556,2.0,idrost,Adria
H05985,44.44686,09.69847,495.0,idrost,Albareto
H05986,44.68333,10.18556,300.0,idrost,Antognano
H05987,44.93711,09.43104,410.0,idrost,Arcello
H05988,44.30000,10.46889,925.0,idrost,Asta Ca' Castiglione
H05989,44.85000,10.31889,40.0,idrost,Baganzola
H05990,44.49907,10.60570,550.0,idrost,Baiso
H05991,44.46667,10.10222,825.0,idrost,Ballone
H05992,44.66667,10.36889,161.0,idrost,Bannone
H05993,44.76667,10.01889,327.0,idrost,Banzola
H05994,44.48097,09.24206,1116.0,idrost,Barbagelata
H05995,44.66667,10.23556,370.0,idrost,Barbiano
H05996,44.26514,10.64941,1224.0,idrost,Barigazzo
H05997,44.70441,10.40557,113.0,idrost,Basilicagoiano
H05998,44.56667,09.16889,960.0,idrost,Bavastrelli
H05999,44.53333,10.16889,500.0,idrost,Beduzzo
H06000,44.36667,10.86889,195.0,idrost,Benedello Cantoniera
H06001,44.50358,09.99306,811.0,idrost,Berceto
H06002,44.78333,09.60222,329.0,idrost,Bettola
H06003,45.12569,12.31655,2.0,idrost,Boccavecchia
H06004,44.68333,09.63556,916.0,idrost,Boccolo della Noce
H06005,44.63333,09.21889,1108.0,idrost,Bogli
H06006,44.71422,09.78830,800.0,idrost,Bore
H06007,44.90599,10.54067,25.0,idrost,Boretto
H06008,45.01726,09.44335,111.0,idrost,Borgonovo Val Tidone
H06009,44.63333,10.08556,608.0,idrost,Boschi di Bardone
H06010,44.72340,10.20673,195.0,idrost,Boschi di Carrega
H06011,45.04996,10.99875,16.0,idrost,Botte sotto Secchia
H06012,44.65000,10.18556,320.0,idrost,Bovaja
H06013,44.66667,09.41889,903.0,idrost,Brugneto
H06015,44.58006,08.90169,657.0,idrost,Busalletta diga
H06016,44.98389,10.03748,40.0,idrost,Busseto
H06017,44.59548,10.67652,98.0,idrost,Ca' de' Caroli
H06018,44.49467,09.34576,848.0,idrost,Cabanne
H06019,44.67458,09.09723,515.0,idrost,Cabella Ligure
H06020,44.68333,10.16889,195.0,idrost,Cafragna Oratorio
H06021,44.49707,09.04306,620.0,idrost,Caiasca
H06022,44.78333,10.53556,34.0,idrost,Campegine
H06023,44.52122,10.27554,649.0,idrost,Campora di Sasso
H06024,44.56588,10.46581,516.0,idrost,Canossa
H06025,44.41498,10.29850,790.0,idrost,Canova di Ramiseto
H06026,44.56667,09.18556,1001.0,idrost,Caprile
H06027,44.72196,09.92463,581.0,idrost,Careno
H06028,44.76355,10.86924,27.0,idrost,Carpi
H06029,44.46787,10.49534,594.0,idrost,Carpineti
H07346,44.60430,10.11289,465.0,idrost,SAN REMIGIO
H07349,44.32736,10.62179,630.0,idrost,Montefiorino
H07352,44.60424,10.54383,222.0,idrost,Vezzano sul Crostolo
H08234,44.58590,09.41995,616.0,idrost,Boschi d'Aveto diga
H08235,44.75489,09.38412,270.0,idrost,Bobbio
H08236,45.03505,09.72489,55.0,idrost,San Lazzaro Alberoni
H08237,44.93458,09.89521,79.0,idrost,Fiorenzuola d'Arda
H08238,44.40000,09.45222,1125.0,idrost,Monte Zatta
H08239,44.43235,09.48465,735.0,idrost,Santa Maria del Taro
H08240,44.50745,09.62674,521.0,idrost,Bedonia
H08241,44.45082,09.48958,801.0,idrost,Strinabecco
H08242,44.41878,09.68639,656.0,idrost,Montegroppo
H08243,44.48618,09.77035,400.0,idrost,Borgo Val di Taro
H08244,44.56570,09.55131,1050.0,idrost,Cornolo
H08245,44.61327,09.70958,441.0,idrost,Bardi centrale
H08246,44.64942,09.82105,451.0,idrost,Varsi
H08247,44.66667,10.15222,390.0,idrost,Neviano Rossi
H08248,44.81901,09.99125,146.0,idrost,Salsomaggiore
H08249,44.43900,10.03352,902.0,idrost,Bosco centrale
